code,link,direction,id,"Latitude,Longitude",name,routeIds
'500258',https://bustime.mta.info/m/index?q=500258,E,MTA_500258,"40.704458, -73.785042",LIBERTY AV/173 ST,"['MTA NYCT_Q42', 'MTA NYCT_Q83']"
'500259',https://bustime.mta.info/m/index?q=500259,E,MTA_500259,"40.70534, -73.782662",LIBERTY AV/177 ST,"['MTA NYCT_Q42', 'MTA NYCT_Q83', 'MTA NYCT_X64']"
'500337',https://bustime.mta.info/m/index?q=500337,W,MTA_500337,"40.704255, -73.78598",LIBERTY AV/172 ST,"['MTA NYCT_Q42', 'MTA NYCT_Q83']"
'501994',https://bustime.mta.info/m/index?q=501994,SE,MTA_501994,"40.703922, -73.781635",177 ST/104 AV,['MTA NYCT_Q42']
'501995',https://bustime.mta.info/m/index?q=501995,SE,MTA_501995,"40.702957, -73.780989",177 ST/106 AV,['MTA NYCT_Q42']
'501996',https://bustime.mta.info/m/index?q=501996,SW,MTA_501996,"40.702086, -73.782063",POLHEMAS AV/WATSON PL,['MTA NYCT_Q42']
'501997',https://bustime.mta.info/m/index?q=501997,E,MTA_501997,"40.700901, -73.781078",FERN PL/REX RD,['MTA NYCT_Q42']
'501998',https://bustime.mta.info/m/index?q=501998,SE,MTA_501998,"40.699789, -73.78185",174 ST/108 AV,['MTA NYCT_Q42']
'501999',https://bustime.mta.info/m/index?q=501999,SE,MTA_501999,"40.698513, -73.780917",174 ST/109 AV,['MTA NYCT_Q42']
'502000',https://bustime.mta.info/m/index?q=502000,SE,MTA_502000,"40.696914, -73.779757",174 ST/110 AV,['MTA NYCT_Q42']
'502001',https://bustime.mta.info/m/index?q=502001,SE,MTA_502001,"40.695707, -73.77887",174 ST/111 AV,['MTA NYCT_Q42']
'502002',https://bustime.mta.info/m/index?q=502002,E,MTA_502002,"40.696061, -73.777531",111 AV/175 ST,['MTA NYCT_Q42']
'502003',https://bustime.mta.info/m/index?q=502003,NE,MTA_502003,"40.696536, -73.776343",111 AV/177 ST,['MTA NYCT_Q42']
'502004',https://bustime.mta.info/m/index?q=502004,NE,MTA_502004,"40.69741, -73.775493",SAYRES AV/178 ST,['MTA NYCT_Q42']
'502005',https://bustime.mta.info/m/index?q=502005,NE,MTA_502005,"40.698608, -73.77462",SAYRES AV/179 ST,['MTA NYCT_Q42']
'502006',https://bustime.mta.info/m/index?q=502006,SW,MTA_502006,"40.699611, -73.773996",SAYRES AV/180 ST,['MTA NYCT_Q42']
