code,link,direction,id,locationType,"Latitude,Longitude",name,routeIds,bus names,wheelchairBoarding
'405403',https://bustime.mta.info/m/index?q=405403,NE,MTA_405403,0,"40.758873, -73.968456",3 AV/E 55 ST,"['MTABC_QM34', 'MTABC_QM40', 'MTABC_QM42']","['QM34', 'QM40', 'QM42']",UNKNOWN
'450002',https://bustime.mta.info/m/index?q=450002,NE,MTA_450002,0,"40.748139, -73.976244",3 AV/E 38 ST,"['MTABC_QM34', 'MTABC_QM40', 'MTABC_QM42']","['QM34', 'QM40', 'QM42']",UNKNOWN
'450005',https://bustime.mta.info/m/index?q=450005,NE,MTA_450005,0,"40.751994, -73.973438",3 AV/E 44 ST,"['MTABC_QM32', 'MTABC_QM34', 'MTABC_QM40', 'MTABC_QM42']","['QM32', 'QM34', 'QM40', 'QM42']",UNKNOWN
'450006',https://bustime.mta.info/m/index?q=450006,NE,MTA_450006,0,"40.755884, -73.970552",3 AV/E 50 ST,"['MTABC_QM34', 'MTABC_QM40', 'MTABC_QM42']","['QM34', 'QM40', 'QM42']",UNKNOWN
'503456',https://bustime.mta.info/m/index?q=503456,NW,MTA_503456,0,"40.706407, -73.896832",FRESH POND RD/PUTNAM AV,"['MTA NYCT_M90', 'MTA NYCT_Q58', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['M90', 'Q58', 'QM24', 'QM25', 'QM34']",UNKNOWN
'503542',https://bustime.mta.info/m/index?q=503542,SE,MTA_503542,0,"40.712403, -73.900537",FRESH POND RD/METROPOLITAN AV,"['MTA NYCT_Q58', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q58', 'QM24', 'QM25', 'QM34']",UNKNOWN
'503545',https://bustime.mta.info/m/index?q=503545,SE,MTA_503545,0,"40.708097, -73.897851",FRESH POND RD/PALMETTO ST,"['MTA NYCT_Q58', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q58', 'QM24', 'QM25', 'QM34']",UNKNOWN
'504105',https://bustime.mta.info/m/index?q=504105,NW,MTA_504105,0,"40.704257, -73.895745",FRESH POND RD/CATALPA AV,"['MTA NYCT_B13', 'MTA NYCT_B20', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['B13', 'B20', 'QM24', 'QM25', 'QM34']",UNKNOWN
'504127',https://bustime.mta.info/m/index?q=504127,S,MTA_504127,0,"40.70364, -73.895646",FRESH POND RD/CATALPA AV,"['MTA NYCT_B13', 'MTA NYCT_B20', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['B13', 'B20', 'QM24', 'QM25', 'QM34']",UNKNOWN
'504130',https://bustime.mta.info/m/index?q=504130,S,MTA_504130,0,"40.700889, -73.894687",FRESH POND RD/MYRTLE AV,"['MTA NYCT_B13', 'MTA NYCT_B20', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['B13', 'B20', 'QM24', 'QM25', 'QM34']",UNKNOWN
'504333',https://bustime.mta.info/m/index?q=504333,E,MTA_504333,0,"40.70102, -73.891062",MYRTLE AV/CYPRESS HILLS ST,"['MTA NYCT_Q55', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q55', 'QM24', 'QM25', 'QM34']",UNKNOWN
'504366',https://bustime.mta.info/m/index?q=504366,W,MTA_504366,0,"40.702297, -73.876846",MYRTLE AV/73 ST,"['MTA NYCT_Q55', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q55', 'QM24', 'QM25', 'QM34']",UNKNOWN
'504369',https://bustime.mta.info/m/index?q=504369,W,MTA_504369,0,"40.701689, -73.884551",MYRTLE AV/68 ST,"['MTA NYCT_Q55', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q55', 'QM24', 'QM25', 'QM34']",UNKNOWN
'504372',https://bustime.mta.info/m/index?q=504372,W,MTA_504372,0,"40.701134, -73.890809",MYRTLE AV/CYPRESS HILLS ST,"['MTA NYCT_Q55', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q55', 'QM24', 'QM25', 'QM34']",UNKNOWN
'504374',https://bustime.mta.info/m/index?q=504374,W,MTA_504374,0,"40.700847, -73.894342",MYRTLE AV/FRESH POND RD,"['MTA NYCT_Q55', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q55', 'QM24', 'QM25', 'QM34']",UNKNOWN
'504500',https://bustime.mta.info/m/index?q=504500,E,MTA_504500,0,"40.701712, -73.882925",MYRTLE AV/69 ST,"['MTA NYCT_Q55', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q55', 'QM24', 'QM25', 'QM34']",UNKNOWN
'505246',https://bustime.mta.info/m/index?q=505246,W,MTA_505246,0,"40.702102, -73.879366",MYRTLE AV/71 PL,"['MTA NYCT_Q55', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q55', 'QM24', 'QM25', 'QM34']",UNKNOWN
'505251',https://bustime.mta.info/m/index?q=505251,NW,MTA_505251,0,"40.71219, -73.900323",FRESH POND RD/BLEECKER ST,"['MTA NYCT_Q58', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q58', 'QM24', 'QM25', 'QM34']",UNKNOWN
'551282',https://bustime.mta.info/m/index?q=551282,NE,MTA_551282,0,"40.714598, -73.900947",ELIOT AV/FRESH POND RD,"['MTABC_Q38', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q38', 'QM24', 'QM25', 'QM34']",UNKNOWN
'551286',https://bustime.mta.info/m/index?q=551286,NE,MTA_551286,0,"40.719545, -73.890779",ELIOT AV/69 ST,"['MTABC_Q38', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q38', 'QM24', 'QM25', 'QM34']",UNKNOWN
'551287',https://bustime.mta.info/m/index?q=551287,SW,MTA_551287,0,"40.719382, -73.8915",ELIOT AV/69 ST,"['MTABC_Q38', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q38', 'QM24', 'QM25', 'QM34']",UNKNOWN
'551292',https://bustime.mta.info/m/index?q=551292,NE,MTA_551292,0,"40.721884, -73.885765",ELIOT AV/74 ST,"['MTABC_Q38', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q38', 'QM24', 'QM25', 'QM34']",UNKNOWN
'551293',https://bustime.mta.info/m/index?q=551293,SW,MTA_551293,0,"40.722203, -73.885502",ELIOT AV/74 ST,"['MTABC_Q38', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q38', 'QM24', 'QM25', 'QM34']",UNKNOWN
'551296',https://bustime.mta.info/m/index?q=551296,NE,MTA_551296,0,"40.72376, -73.881713",ELIOT AV/77 PL,"['MTABC_Q38', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q38', 'QM24', 'QM25', 'QM34']",UNKNOWN
'551299',https://bustime.mta.info/m/index?q=551299,NE,MTA_551299,0,"40.724864, -73.879294",ELIOT AV/80 ST,"['MTABC_Q38', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q38', 'QM24', 'QM25', 'QM34']",UNKNOWN
'551300',https://bustime.mta.info/m/index?q=551300,SW,MTA_551300,0,"40.725189, -73.879082",ELIOT AV/80 ST,"['MTABC_Q38', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q38', 'QM24', 'QM25', 'QM34']",UNKNOWN
'551303',https://bustime.mta.info/m/index?q=551303,NE,MTA_551303,0,"40.726556, -73.875753",ELIOT AV/83 PL,"['MTABC_Q38', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q38', 'QM24', 'QM25', 'QM34']",UNKNOWN
'551304',https://bustime.mta.info/m/index?q=551304,NE,MTA_551304,0,"40.728012, -73.872979",ELIOT AV/85 ST,"['MTABC_Q38', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q38', 'QM24', 'QM25', 'QM34']",UNKNOWN
'551305',https://bustime.mta.info/m/index?q=551305,SW,MTA_551305,0,"40.728117, -73.873143",ELIOT AV/85 ST,"['MTABC_Q38', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q38', 'QM24', 'QM25', 'QM34']",UNKNOWN
'551328',https://bustime.mta.info/m/index?q=551328,SW,MTA_551328,0,"40.726893, -73.875415",ELIOT AV/83 PL,"['MTABC_Q38', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q38', 'QM24', 'QM25', 'QM34']",UNKNOWN
'551329',https://bustime.mta.info/m/index?q=551329,SW,MTA_551329,0,"40.723651, -73.882351",ELIOT AV/77 ST,"['MTABC_Q38', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q38', 'QM24', 'QM25', 'QM34']",UNKNOWN
'552991',https://bustime.mta.info/m/index?q=552991,S,MTA_552991,0,"40.71387, -73.901086",FRESH POND RD/ELIOT AV,"['MTABC_Q38', 'MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['Q38', 'QM24', 'QM25', 'QM34']",UNKNOWN
'982184',https://bustime.mta.info/m/index?q=982184,E,MTA_982184,0,"40.70237, -73.875134",MYRTLE AV/73 PL,"['MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['QM24', 'QM25', 'QM34']",UNKNOWN
'982185',https://bustime.mta.info/m/index?q=982185,E,MTA_982185,0,"40.702108, -73.878356",MYRTLE AV/72 ST,"['MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['QM24', 'QM25', 'QM34']",UNKNOWN
'982197',https://bustime.mta.info/m/index?q=982197,NW,MTA_982197,0,"40.709831, -73.898897",FRESH POND RD/GROVE ST,"['MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['QM24', 'QM25', 'QM34']",UNKNOWN
'982198',https://bustime.mta.info/m/index?q=982198,SE,MTA_982198,0,"40.710224, -73.899425",FRESH POND RD/LINDEN ST,"['MTABC_QM24', 'MTABC_QM25', 'MTABC_QM34']","['QM24', 'QM25', 'QM34']",UNKNOWN
'504348',https://bustime.mta.info/m/index?q=504348,E,MTA_504348,0,"40.700778, -73.839273",MYRTLE AV/111 ST,"['MTABC_Q37', 'MTA NYCT_Q55']","['Q37', 'Q55']",UNKNOWN
'504355',https://bustime.mta.info/m/index?q=504355,W,MTA_504355,0,"40.701097, -73.841261",MYRTLE AV/PARK LN SOUTH,"['MTABC_Q37', 'MTA NYCT_Q55']","['Q37', 'Q55']",UNKNOWN
'550072',https://bustime.mta.info/m/index?q=550072,E,MTA_550072,0,"40.680081, -73.840756",ROCKAWAY BLVD/98 ST,"['MTABC_Q07', 'MTABC_Q37', 'MTABC_Q41']","['Q07', 'Q37', 'Q41']",UNKNOWN
'550079',https://bustime.mta.info/m/index?q=550079,E,MTA_550079,0,"40.677092, -73.825792",ROCKAWAY BLVD/113 ST,"['MTABC_Q07', 'MTABC_Q37']","['Q07', 'Q37']",UNKNOWN
'550131',https://bustime.mta.info/m/index?q=550131,W,MTA_550131,0,"40.677648, -73.827526",ROCKAWAY BLVD/111 ST,"['MTABC_Q07', 'MTABC_Q37']","['Q07', 'Q37']",UNKNOWN
'550133',https://bustime.mta.info/m/index?q=550133,E,MTA_550133,0,"40.670458, -73.820655",135 AV/LEFFERTS BLVD,"['MTABC_Q37', 'MTABC_QM18']","['Q37', 'QM18']",UNKNOWN
'550303',https://bustime.mta.info/m/index?q=550303,N,MTA_550303,0,"40.670722, -73.820732",LEFFERTS BLVD/135 AV,"['MTABC_Q10', 'MTABC_Q37', 'MTABC_QM18']","['Q10', 'Q37', 'QM18']",UNKNOWN
'550306',https://bustime.mta.info/m/index?q=550306,S,MTA_550306,0,"40.672209, -73.820479",LEFFERTS BLVD/133 AV,['MTABC_Q37'],['Q37'],UNKNOWN
'550350',https://bustime.mta.info/m/index?q=550350,SW,MTA_550350,0,"40.712369, -73.832481",80 RD /AUSTIN ST,"['MTABC_Q10', 'MTABC_Q37']","['Q10', 'Q37']",UNKNOWN
'551187',https://bustime.mta.info/m/index?q=551187,W,MTA_551187,0,"40.668854, -73.810997",135 AV/129 ST,"['MTABC_Q37', 'MTABC_QM18']","['Q37', 'QM18']",UNKNOWN
'551188',https://bustime.mta.info/m/index?q=551188,W,MTA_551188,0,"40.669179, -73.812825",135 AV/127 ST,"['MTABC_Q37', 'MTABC_QM18']","['Q37', 'QM18']",UNKNOWN
'551189',https://bustime.mta.info/m/index?q=551189,W,MTA_551189,0,"40.66951, -73.814661",135 AV/125 ST,['MTABC_Q37'],['Q37'],UNKNOWN
'551190',https://bustime.mta.info/m/index?q=551190,W,MTA_551190,0,"40.669846, -73.816473",135 AV/123 ST,"['MTABC_Q37', 'MTABC_QM18']","['Q37', 'QM18']",UNKNOWN
'551191',https://bustime.mta.info/m/index?q=551191,W,MTA_551191,0,"40.670165, -73.818309",135 AV/122 ST,['MTABC_Q37'],['Q37'],UNKNOWN
'551196',https://bustime.mta.info/m/index?q=551196,W,MTA_551196,0,"40.672987, -73.823273",133 AV/116 ST,['MTABC_Q37'],['Q37'],UNKNOWN
'551198',https://bustime.mta.info/m/index?q=551198,N,MTA_551198,0,"40.675114, -73.825204",114 ST/SUTTER AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551199',https://bustime.mta.info/m/index?q=551199,S,MTA_551199,0,"40.675289, -73.825333",114 ST/SUTTER AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551200',https://bustime.mta.info/m/index?q=551200,N,MTA_551200,0,"40.676903, -73.824638",114 ST/ROCKAWAY BLVD,['MTABC_Q37'],['Q37'],UNKNOWN
'551203',https://bustime.mta.info/m/index?q=551203,NW,MTA_551203,0,"40.680212, -73.828844",111 ST/109 AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551204',https://bustime.mta.info/m/index?q=551204,SE,MTA_551204,0,"40.680169, -73.82899",111 ST/109 AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551205',https://bustime.mta.info/m/index?q=551205,NW,MTA_551205,0,"40.682691, -73.830017",111 ST/107 AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551206',https://bustime.mta.info/m/index?q=551206,SE,MTA_551206,0,"40.682317, -73.830033",111 ST/107 AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551207',https://bustime.mta.info/m/index?q=551207,NW,MTA_551207,0,"40.684735, -73.831004",111 ST/LIBERTY AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551208',https://bustime.mta.info/m/index?q=551208,SE,MTA_551208,0,"40.684589, -73.831126",111 ST/LIBERTY AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551211',https://bustime.mta.info/m/index?q=551211,NW,MTA_551211,0,"40.68823, -73.832733",111 ST/101 AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551212',https://bustime.mta.info/m/index?q=551212,SE,MTA_551212,0,"40.688113, -73.83287",111 ST/101 AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551213',https://bustime.mta.info/m/index?q=551213,NW,MTA_551213,0,"40.690766, -73.834041",111 ST/95 AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551214',https://bustime.mta.info/m/index?q=551214,SE,MTA_551214,0,"40.690409, -73.834063",111 ST/95 AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551215',https://bustime.mta.info/m/index?q=551215,NW,MTA_551215,0,"40.692024, -73.83466",111 ST/ATLANTIC AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551216',https://bustime.mta.info/m/index?q=551216,SE,MTA_551216,0,"40.692276, -73.834988",111 ST/ATLANTIC AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551217',https://bustime.mta.info/m/index?q=551217,NW,MTA_551217,0,"40.69463, -73.835999",111 ST/91 AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551218',https://bustime.mta.info/m/index?q=551218,SE,MTA_551218,0,"40.694285, -73.836021",111 ST/91 AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551219',https://bustime.mta.info/m/index?q=551219,N,MTA_551219,0,"40.696843, -73.837062",111 ST/JAMAICA AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551220',https://bustime.mta.info/m/index?q=551220,SE,MTA_551220,0,"40.696703, -73.837199",111 ST/JAMAICA AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551221',https://bustime.mta.info/m/index?q=551221,NW,MTA_551221,0,"40.698664, -73.837941",111 ST/86 AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551222',https://bustime.mta.info/m/index?q=551222,SE,MTA_551222,0,"40.698763, -73.838185",111 ST/86 AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551223',https://bustime.mta.info/m/index?q=551223,NW,MTA_551223,0,"40.700742, -73.83899",111 ST/MYRTLE AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551226',https://bustime.mta.info/m/index?q=551226,NE,MTA_551226,0,"40.704022, -73.837037",PARK LN SOUTH/115 ST,['MTABC_Q37'],['Q37'],UNKNOWN
'551227',https://bustime.mta.info/m/index?q=551227,SW,MTA_551227,0,"40.703929, -73.837527",PARK LN SOUTH/115 ST,['MTABC_Q37'],['Q37'],UNKNOWN
'551229',https://bustime.mta.info/m/index?q=551229,SW,MTA_551229,0,"40.70807, -73.837186",PARK LN SOUTH/METROPOLITAN AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551230',https://bustime.mta.info/m/index?q=551230,NE,MTA_551230,0,"40.709554, -73.834862",PARK LN SOUTH/ABINGDON RD,['MTABC_Q37'],['Q37'],UNKNOWN
'551231',https://bustime.mta.info/m/index?q=551231,E,MTA_551231,0,"40.714036, -73.831214",UNION TPKE/KEW GARDENS RD,['MTABC_Q37'],['Q37'],UNKNOWN
'551232',https://bustime.mta.info/m/index?q=551232,SW,MTA_551232,0,"40.710846, -73.83485",80 RD/PARK LN SOUTH,['MTABC_Q37'],['Q37'],UNKNOWN
'551233',https://bustime.mta.info/m/index?q=551233,SW,MTA_551233,0,"40.709723, -73.834853",PARK LN SOUTH/ABINGDON RD,['MTABC_Q37'],['Q37'],UNKNOWN
'551235',https://bustime.mta.info/m/index?q=551235,SW,MTA_551235,0,"40.701202, -73.841562",PARK LN SOUTH/MYRTLE AV,['MTABC_Q37'],['Q37'],UNKNOWN
'551236',https://bustime.mta.info/m/index?q=551236,SE,MTA_551236,0,"40.677692, -73.827763",111 ST/ROCKAWAY BLVD,['MTABC_Q37'],['Q37'],UNKNOWN
'551238',https://bustime.mta.info/m/index?q=551238,E,MTA_551238,0,"40.672947, -73.823825",133 AV/115 ST,['MTABC_Q37'],['Q37'],UNKNOWN
'551239',https://bustime.mta.info/m/index?q=551239,E,MTA_551239,0,"40.670119, -73.818776",135 AV/121 ST,['MTABC_Q37'],['Q37'],UNKNOWN
'551240',https://bustime.mta.info/m/index?q=551240,E,MTA_551240,0,"40.669794, -73.816964",135 AV/122 PL,"['MTABC_Q37', 'MTABC_QM18']","['Q37', 'QM18']",UNKNOWN
'551241',https://bustime.mta.info/m/index?q=551241,E,MTA_551241,0,"40.669464, -73.815151",135 AV/124 ST,['MTABC_Q37'],['Q37'],UNKNOWN
'551242',https://bustime.mta.info/m/index?q=551242,E,MTA_551242,0,"40.669139, -73.813339",135 AV/126 ST,"['MTABC_Q37', 'MTABC_QM18']","['Q37', 'QM18']",UNKNOWN
'551243',https://bustime.mta.info/m/index?q=551243,E,MTA_551243,0,"40.668808, -73.811503",135 AV/128 ST,['MTABC_Q37'],['Q37'],UNKNOWN
'553215',https://bustime.mta.info/m/index?q=553215,NE,MTA_553215,0,"40.712296, -73.834573",UNION TPKE/GRENFELL ST,['MTABC_Q37'],['Q37'],UNKNOWN
'553238',https://bustime.mta.info/m/index?q=553238,NE,MTA_553238,0,"40.676573, -73.830855",AQUEDUCT RACETRACK / RESORTS CASINO,['MTABC_Q37'],['Q37'],UNKNOWN
'553239',https://bustime.mta.info/m/index?q=553239,NE,MTA_553239,0,"40.67665, -73.830806",AQUEDUCT RACETRACK / RESORTS CASINO,['MTABC_Q37'],['Q37'],UNKNOWN
'553240',https://bustime.mta.info/m/index?q=553240,W,MTA_553240,0,"40.672455, -73.820477",133 AV/ LEFFERTS BLVD,['MTABC_Q37'],['Q37'],UNKNOWN
'553340',https://bustime.mta.info/m/index?q=553340,NE,MTA_553340,0,"40.708094, -73.836976",PARK LN SOUTH/METROPOLITAN AV,['MTABC_Q37'],['Q37'],UNKNOWN
'982161',https://bustime.mta.info/m/index?q=982161,NE,MTA_982161,0,"40.713965, -73.831373",UNION TPKE/KEW GARDENS RD,['MTABC_Q37'],['Q37'],UNKNOWN
'982192',https://bustime.mta.info/m/index?q=982192,E,MTA_982192,0,"40.667671, -73.808513",135 RD/130 PL,['MTABC_Q37'],['Q37'],UNKNOWN
'982193',https://bustime.mta.info/m/index?q=982193,E,MTA_982193,0,"40.667666, -73.808725",135 RD/130 PL,['MTABC_Q37'],['Q37'],UNKNOWN
'500087',https://bustime.mta.info/m/index?q=500087,W,MTA_500087,0,"40.710811, -73.792909",HILLSIDE AV/HOMELAWN ST,"['MTA NYCT_Q30', 'MTA NYCT_Q31', 'MTA NYCT_Q36', 'MTA NYCT_Q77']","['Q30', 'Q31', 'Q36', 'Q77']",UNKNOWN
'501341',https://bustime.mta.info/m/index?q=501341,W,MTA_501341,0,"40.741033, -73.787316",HORACE HARDING EXPWY/188 ST,"['MTA NYCT_Q17', 'MTA NYCT_Q30', 'MTA NYCT_Q88']","['Q17', 'Q30', 'Q88']",UNKNOWN
'501342',https://bustime.mta.info/m/index?q=501342,W,MTA_501342,0,"40.740453, -73.789437",HORACE HARDING EXPWY/185 ST,"['MTA NYCT_Q17', 'MTA NYCT_Q30', 'MTA NYCT_Q88']","['Q17', 'Q30', 'Q88']",UNKNOWN
'501343',https://bustime.mta.info/m/index?q=501343,W,MTA_501343,0,"40.739834, -73.791693",HORACE HARDING EXPWY/183 ST,"['MTA NYCT_Q17', 'MTA NYCT_Q30', 'MTA NYCT_Q88']","['Q17', 'Q30', 'Q88']",UNKNOWN
'501395',https://bustime.mta.info/m/index?q=501395,E,MTA_501395,0,"40.73945, -73.790616",HORACE HARDING EXPWY/183 ST,"['MTA NYCT_Q17', 'MTA NYCT_Q30', 'MTA NYCT_Q88']","['Q17', 'Q30', 'Q88']",UNKNOWN
'501396',https://bustime.mta.info/m/index?q=501396,E,MTA_501396,0,"40.740178, -73.787972",HORACE HARDING EXPWY/186 ST,"['MTA NYCT_Q17', 'MTA NYCT_Q30', 'MTA NYCT_Q88']","['Q17', 'Q30', 'Q88']",UNKNOWN
'501422',https://bustime.mta.info/m/index?q=501422,NW,MTA_501422,0,"40.707549, -73.789882",170 ST/JAMAICA AV,"['MTA NYCT_Q30', 'MTA NYCT_Q31', 'MTA NYCT_Q54', 'MTA NYCT_Q56']","['Q30', 'Q31', 'Q54', 'Q56']",UNKNOWN
'501424',https://bustime.mta.info/m/index?q=501424,NW,MTA_501424,0,"40.712855, -73.793242",HOMELAWN ST/HIGHLAND AV,"['MTA NYCT_Q30', 'MTA NYCT_Q31']","['Q30', 'Q31']",UNKNOWN
'501426',https://bustime.mta.info/m/index?q=501426,NE,MTA_501426,0,"40.715945, -73.792432",HOMELAWN ST/ASPEN PL,"['MTA NYCT_Q30', 'MTA NYCT_Q31']","['Q30', 'Q31']",UNKNOWN
'501427',https://bustime.mta.info/m/index?q=501427,N,MTA_501427,0,"40.717712, -73.792073",HOMELAWN ST/CROYDON RD,"['MTA NYCT_Q30', 'MTA NYCT_Q31']","['Q30', 'Q31']",UNKNOWN
'501428',https://bustime.mta.info/m/index?q=501428,NE,MTA_501428,0,"40.718558, -73.791298",HOMELAWN ST/CHARLECOTE RIDGE,"['MTA NYCT_Q30', 'MTA NYCT_Q31']","['Q30', 'Q31']",UNKNOWN
'501430',https://bustime.mta.info/m/index?q=501430,N,MTA_501430,0,"40.721693, -73.79017",UTOPIA PKWY/KILDARE RD,"['MTA NYCT_Q30', 'MTA NYCT_Q31']","['Q30', 'Q31']",UNKNOWN
'501431',https://bustime.mta.info/m/index?q=501431,NW,MTA_501431,0,"40.724506, -73.790944",UTOPIA PKWY/80 DR,"['MTA NYCT_Q30', 'MTA NYCT_Q31']","['Q30', 'Q31']",UNKNOWN
'501433',https://bustime.mta.info/m/index?q=501433,NW,MTA_501433,0,"40.727123, -73.792155",UTOPIA PKWY/76 AV,"['MTA NYCT_Q30', 'MTA NYCT_Q31']","['Q30', 'Q31']",UNKNOWN
'501434',https://bustime.mta.info/m/index?q=501434,NW,MTA_501434,0,"40.728783, -73.79285",UTOPIA PKWY/75 AV,"['MTA NYCT_Q30', 'MTA NYCT_Q31']","['Q30', 'Q31']",UNKNOWN
'501435',https://bustime.mta.info/m/index?q=501435,NW,MTA_501435,0,"40.730395, -73.79353",UTOPIA PKWY/73 AV,"['MTA NYCT_Q30', 'MTA NYCT_Q31']","['Q30', 'Q31']",UNKNOWN
'501436',https://bustime.mta.info/m/index?q=501436,N,MTA_501436,0,"40.731559, -73.793668",UTOPIA PKWY/JEWEL AV,"['MTA NYCT_Q30', 'MTA NYCT_Q31']","['Q30', 'Q31']",UNKNOWN
'501437',https://bustime.mta.info/m/index?q=501437,N,MTA_501437,0,"40.73309, -73.793187",UTOPIA PKWY/69 AV,"['MTA NYCT_Q30', 'MTA NYCT_Q31']","['Q30', 'Q31']",UNKNOWN
'501438',https://bustime.mta.info/m/index?q=501438,N,MTA_501438,0,"40.735189, -73.79305",UTOPIA PKWY/67 AV,"['MTA NYCT_Q30', 'MTA NYCT_Q31']","['Q30', 'Q31']",UNKNOWN
'501439',https://bustime.mta.info/m/index?q=501439,N,MTA_501439,0,"40.736682, -73.792944",UTOPIA PKWY/65 AV,"['MTA NYCT_Q30', 'MTA NYCT_Q31']","['Q30', 'Q31']",UNKNOWN
'501441',https://bustime.mta.info/m/index?q=501441,N,MTA_501441,0,"40.738801, -73.792812",UTOPIA PKWY/HORACE HARDING EXPWY,"['MTA NYCT_Q30', 'MTA NYCT_Q31']","['Q30', 'Q31']",UNKNOWN
'501444',https://bustime.mta.info/m/index?q=501444,E,MTA_501444,0,"40.740688, -73.786104",HORACE HARDING EXPWY/188 ST,['MTA NYCT_Q30'],['Q30'],UNKNOWN
'501445',https://bustime.mta.info/m/index?q=501445,E,MTA_501445,0,"40.741179, -73.78432",HORACE HARDING EXPWY/190 ST,['MTA NYCT_Q30'],['Q30'],UNKNOWN
'501447',https://bustime.mta.info/m/index?q=501447,E,MTA_501447,0,"40.741907, -73.781669",HORACE HARDING EXPWY/194 ST,['MTA NYCT_Q30'],['Q30'],UNKNOWN
'501448',https://bustime.mta.info/m/index?q=501448,E,MTA_501448,0,"40.74228, -73.780127",HORACE HARDING EXPWY/PECK AV,['MTA NYCT_Q30'],['Q30'],UNKNOWN
'501449',https://bustime.mta.info/m/index?q=501449,E,MTA_501449,0,"40.742919, -73.775794",HORACE HARDING EXPWY/FRANCIS LEWIS BLVD,['MTA NYCT_Q30'],['Q30'],UNKNOWN
'501450',https://bustime.mta.info/m/index?q=501450,E,MTA_501450,0,"40.745595, -73.767178",HORACE HARDING EXPWY/OCEANIA ST,['MTA NYCT_Q30'],['Q30'],UNKNOWN
'501451',https://bustime.mta.info/m/index?q=501451,E,MTA_501451,0,"40.746077, -73.765411",HORACE HARDING EXPWY/211 ST,['MTA NYCT_Q30'],['Q30'],UNKNOWN
'501452',https://bustime.mta.info/m/index?q=501452,E,MTA_501452,0,"40.746807, -73.76276",HORACE HARDING EXPWY/214 ST,['MTA NYCT_Q30'],['Q30'],UNKNOWN
'501453',https://bustime.mta.info/m/index?q=501453,E,MTA_501453,0,"40.747355, -73.760874",HORACE HARDING EXPWY/BELL BLVD,['MTA NYCT_Q30'],['Q30'],UNKNOWN
